,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Full_Ensembl,Ensembl,_id,entrezgene,name,notfound,symbol
137,ENSG00000122641.9,474.893915817,1.78534158052,0.399957791652,4.46382497799,8.05093365489e-06,0.000803634863015,ENSG00000122641,ENSG00000122641,3624,3624.0,inhibin beta A subunit,,INHBA
138,ENSG00000185010.9,20.4645035887,1.51713376247,0.340542479108,4.45504997333,8.38736557123e-06,0.000831193962185,ENSG00000185010,ENSG00000185010,2157,2157.0,coagulation factor VIII,,F8
139,ENSG00000138378.13,17.8767113848,1.82320675788,0.409937674962,4.4475218289,8.68666339157e-06,0.000854705630134,ENSG000001383783,ENSG000001383783,,,,True,
140,ENSG00000164823.5,216.118678825,1.07095569932,0.241484289548,4.43488767459,9.21203073396e-06,0.00089363185465,ENSG00000164823,ENSG00000164823,734,734.0,oxidative stress induced growth inhibitor family member 2,,OSGIN2
141,ENSG00000166165.8,48.3737361754,1.63223581228,0.368036722645,4.43498083709,9.2080479214e-06,0.00089363185465,ENSG00000166165,ENSG00000166165,1152,1152.0,creatine kinase B,,CKB
142,ENSG00000078674.13,201.695541119,-1.0359216808,0.23415909613,-4.42400785586,9.6886494657e-06,0.00093329473,ENSG000000786743,ENSG000000786743,,,,True,
143,ENSG00000100906.6,4727.6500622,1.3646134359,0.309124563106,4.41444517442,1.0126937577e-05,0.000966119299791,ENSG00000100906,ENSG00000100906,4792,4792.0,NFKB inhibitor alpha,,NFKBIA
144,ENSG00000204634.8,67.6566958331,-1.1331817778,0.256751572414,-4.41353393531,1.01696768399e-05,0.000966119299791,ENSG00000204634,ENSG00000204634,11138,11138.0,TBC1 domain family member 8,,TBC1D8
145,ENSG00000271032.1,5.1693213256,1.94862265271,0.441948640339,4.40916087267,1.03771920319e-05,0.000979080960548,ENSG00000271032,ENSG00000271032,ENSG00000271032,,,,CTD-2527I21.14
146,ENSG00000226380.3,186.6032548,1.33415539223,0.302769068212,4.40651153737,1.05048715513e-05,0.000984385072235,ENSG00000226380,ENSG00000226380,ENSG00000226380,,,,AC058791.1
147,ENSG00000163661.3,159.348717716,1.50332401443,0.341448192158,4.40278803332,1.06868567109e-05,0.000994671967522,ENSG00000163661,ENSG00000163661,5806,5806.0,pentraxin 3,,PTX3
148,ENSG00000138821.8,741.23618272,1.47922675601,0.336654658211,4.39389956423,1.11335268318e-05,0.0010175235468,ENSG00000138821,ENSG00000138821,64116,64116.0,solute carrier family 39 member 8,,SLC39A8
149,ENSG00000171720.5,89.8313835985,-0.936465709226,0.213120373591,-4.39406938646,1.11248281951e-05,0.0010175235468,ENSG00000171720,ENSG00000171720,8841,8841.0,histone deacetylase 3,,HDAC3
150,ENSG00000232934.3,7.06692885485,1.95186429775,0.444261738674,4.39350078532,1.11539786256e-05,0.0010175235468,ENSG00000232934,ENSG00000232934,ENSG00000232934,,,,RP11-324O2.3
151,ENSG00000011007.8,194.938664558,0.930220384105,0.21226761309,4.38230010957,1.17432893339e-05,0.00106002966356,ENSG00000011007,ENSG00000011007,6924,6924.0,transcription elongation factor B subunit 3,,TCEB3
152,ENSG00000135114.8,55.4836899251,1.42503688853,0.325327488812,4.38031502882,1.18507853494e-05,0.00106002966356,ENSG00000135114,ENSG00000135114,8638,8638.0,2'-5'-oligoadenylate synthetase like,,OASL
153,ENSG00000170448.7,19.558792568,-1.45788727316,0.332771988788,-4.3810396376,1.18114379738e-05,0.00106002966356,ENSG00000170448,ENSG00000170448,152518,152518.0,"nuclear transcription factor, X-box binding like 1",,NFXL1
154,ENSG00000131669.5,1577.04801291,1.33156496203,0.304185936579,4.37747049389,1.20064608954e-05,0.00106086496733,ENSG00000131669,ENSG00000131669,4814,4814.0,ninjurin 1,,NINJ1
155,ENSG00000244005.8,16.9811718363,-1.67213394167,0.381998524916,-4.37733088639,1.20141513542e-05,0.00106086496733,ENSG00000244005,ENSG00000244005,9054,9054.0,NFS1 cysteine desulfurase,,NFS1
156,ENSG00000257027.1,25.1467505141,1.53202452415,0.350109468717,4.37584430313,1.20963338035e-05,0.00106131845951,ENSG00000257027,ENSG00000257027,ENSG00000257027,,,,RP11-705C15.3
157,ENSG00000100580.7,61.3832957474,-1.39305316605,0.319282361372,-4.36307586821,1.28246443161e-05,0.00111809794591,ENSG00000100580,ENSG00000100580,283578,283578.0,transmembrane p24 trafficking protein family member 8,,TMED8
158,ENSG00000117360.8,132.943244778,0.802623860099,0.184065226675,4.36054041601,1.29741614359e-05,0.00112401933195,ENSG00000117360,ENSG00000117360,9129,9129.0,pre-mRNA processing factor 3,,PRPF3
159,ENSG00000109320.7,1696.77148862,1.36784664117,0.313998216869,4.35622423213,1.32325221135e-05,0.00113923745071,ENSG00000109320,ENSG00000109320,4790,4790.0,nuclear factor kappa B subunit 1,,NFKB1
160,ENSG00000138642.10,11.5661903001,1.66847355394,0.383633128356,4.34913835801,1.36673467267e-05,0.00116936460348,ENSG000001386420,ENSG000001386420,,,,True,
161,ENSG00000113648.12,667.435532235,-0.870577939299,0.200369098913,-4.3448712602,1.39357367694e-05,0.00117912076629,ENSG000001136482,ENSG000001136482,,,,True,
162,ENSG00000242247.6,795.153868863,1.03438121945,0.23808399863,4.34460621211,1.39525724069e-05,0.00117912076629,ENSG00000242247,ENSG00000242247,26286,26286.0,ADP ribosylation factor GTPase activating protein 3,,ARFGAP3
163,ENSG00000272016.1,31.6979016646,1.49421179533,0.344569280562,4.33646259149,1.44794055755e-05,0.00121618177928,ENSG00000272016,ENSG00000272016,,,,True,
164,ENSG00000114770.12,55.6271544395,-1.23077919705,0.283918944918,-4.33496678922,1.45782129877e-05,0.00121705990246,ENSG000001147702,ENSG000001147702,,,,True,
165,ENSG00000102172.11,112.042264194,1.07196187235,0.247623345624,4.32900165228,1.49786810078e-05,0.00122484029134,ENSG000001021721,ENSG000001021721,,,,True,
166,ENSG00000148158.12,128.995548067,-1.01343772634,0.234213028771,-4.32699125089,1.5115996336e-05,0.00122484029134,ENSG000001481582,ENSG000001481582,,,,True,
167,ENSG00000157978.7,20.1431973828,-1.6016395751,0.369762348175,-4.33153776474,1.48071543884e-05,0.00122484029134,ENSG00000157978,ENSG00000157978,26119,26119.0,low density lipoprotein receptor adaptor protein 1,,LDLRAP1
168,ENSG00000158470.5,714.895689013,1.10581715298,0.255559338634,4.32704654384,1.5112203693e-05,0.00122484029134,ENSG00000158470,ENSG00000158470,9334,9334.0,"beta-1,4-galactosyltransferase 5",,B4GALT5
169,ENSG00000184992.10,31.9208878259,-1.99821600409,0.461445414837,-4.33034101074,1.48878605692e-05,0.00122484029134,ENSG000001849920,ENSG000001849920,,,,True,
170,ENSG00000132003.5,118.346895041,1.08969377697,0.252160796285,4.32142423813,1.55025282176e-05,0.00124881477309,ENSG00000132003,ENSG00000132003,65249,65249.0,zinc finger SWIM-type containing 4,,ZSWIM4
171,ENSG00000104154.5,35.4596196712,1.74607759027,0.404382988815,4.31788091627,1.57534381188e-05,0.00125720400915,ENSG00000104154,ENSG00000104154,7782,7782.0,solute carrier family 30 member 4,,SLC30A4
172,ENSG00000260196.1,51.4437085817,1.60671157696,0.372149659707,4.31738021265,1.57892046158e-05,0.00125720400915,ENSG00000260196,ENSG00000260196,ENSG00000260196,,,,RP1-239B22.5
173,ENSG00000166401.9,268.653090233,0.941134574505,0.218575557467,4.30576312106,1.66411056988e-05,0.00131742086782,ENSG00000166401,ENSG00000166401,5271,5271.0,serpin family B member 8,,SERPINB8
174,ENSG00000162711.12,227.254013567,1.73447215162,0.404230906949,4.29079548795,1.78034217729e-05,0.00140138362812,ENSG000001627112,ENSG000001627112,,,,True,
175,ENSG00000133639.3,1717.38648642,1.02955326408,0.240170386012,4.28676191586,1.81296417649e-05,0.00141093680967,ENSG00000133639,ENSG00000133639,694,694.0,"B-cell translocation gene 1, anti-proliferative",,BTG1
176,ENSG00000154127.5,145.862675102,-1.18279692612,0.275884345815,-4.28729264297,1.80863955097e-05,0.00141093680967,ENSG00000154127,ENSG00000154127,84959,84959.0,ubiquitin associated and SH3 domain containing B,,UBASH3B
177,ENSG00000091436.12,280.223834237,1.14221281762,0.266579106878,4.28470494554,1.82981864536e-05,0.00141605347415,ENSG000000914362,ENSG000000914362,,,,True,
178,ENSG00000155393.8,22.9717090707,-1.35570264059,0.317090288567,-4.27544674015,1.90754400495e-05,0.00145173583802,ENSG00000155393,ENSG00000155393,55027,55027.0,HEAT repeat containing 3,,HEATR3
179,ENSG00000173918.10,43.591719304,2.27154032674,0.531045411015,4.27748791276,1.89014217853e-05,0.00145173583802,ENSG000001739180,ENSG000001739180,,,,True,
180,ENSG00000186827.6,45.1702249878,1.83115545721,0.428210360758,4.27629881251,1.90026126759e-05,0.00145173583802,ENSG00000186827,ENSG00000186827,7293,7293.0,tumor necrosis factor receptor superfamily member 4,,TNFRSF4
181,ENSG00000114650.14,63.0476889595,-0.972671539217,0.228090519541,-4.2644102051,2.00430927266e-05,0.00151699781488,ENSG000001146504,ENSG000001146504,,,,True,
182,ENSG00000166669.9,19.7724677388,1.51255854223,0.354893439976,4.26200761088,2.02598541495e-05,0.00152502454048,ENSG00000166669,ENSG00000166669,80063,80063.0,activating transcription factor 7 interacting protein 2,,ATF7IP2
183,ENSG00000162924.9,252.484846698,1.40487678017,0.329761094405,4.26028662571,2.04164911209e-05,0.00152846285429,ENSG00000162924,ENSG00000162924,5966,5966.0,"REL proto-oncogene, NF-kB subunit",,REL
184,ENSG00000125247.11,6.6415405289,-1.96131859074,0.461030978965,-4.25420130148,2.09796504295e-05,0.00155297954881,ENSG000001252471,ENSG000001252471,,,,True,
185,ENSG00000144802.7,1511.67057196,1.71581205108,0.403425265777,4.25311004698,2.10821906081e-05,0.00155297954881,ENSG00000144802,ENSG00000144802,64332,64332.0,NFKB inhibitor zeta,,NFKBIZ
186,ENSG00000198894.3,23.5866448767,-1.0217473743,0.240136125523,-4.25486740939,2.09172928874e-05,0.00155297954881,ENSG00000198894,ENSG00000198894,85457,85457.0,CLOCK-interacting pacemaker,,CIPC
187,ENSG00000153936.12,52.8899478174,-0.888307656332,0.209026259231,-4.24974192047,2.14016954687e-05,0.00156371569617,ENSG000001539362,ENSG000001539362,,,,True,
188,ENSG00000196405.8,80.2836856412,-1.54283643408,0.363089970802,-4.24918493528,2.14549739801e-05,0.00156371569617,ENSG00000196405,ENSG00000196405,51466,51466.0,Enah/Vasp-like,,EVL
189,ENSG00000089351.10,766.887080161,1.6282426096,0.383412390609,4.24671358954,2.16928976506e-05,0.00156450086459,ENSG000000893510,ENSG000000893510,,,,True,
190,ENSG00000137819.9,37.9905594493,-1.89290590147,0.445614161588,-4.24785849428,2.15823637563e-05,0.00156450086459,ENSG00000137819,ENSG00000137819,54852,54852.0,progestin and adipoQ receptor family member 5,,PAQR5
191,ENSG00000109685.13,86.5819389663,-1.65866669821,0.391109732374,-4.24092412158,2.22601385723e-05,0.00159704900434,ENSG000001096853,ENSG000001096853,,,,True,
192,ENSG00000154451.10,158.433434631,1.92004021503,0.454375583684,4.22566767224,2.38233358607e-05,0.0017003443082,ENSG000001544510,ENSG000001544510,,,,True,
193,ENSG00000075651.11,160.568508695,1.36991131179,0.324800673935,4.21769848934,2.46808534306e-05,0.00174715309338,ENSG000000756511,ENSG000000756511,,,,True,
194,ENSG00000144597.9,358.761861106,0.924299151471,0.219172417006,4.21722388291,2.47328387084e-05,0.00174715309338,ENSG00000144597,ENSG00000144597,85403,85403.0,ELL associated factor 1,,EAF1
195,ENSG00000066697.10,142.120846457,1.39995837966,0.333172690702,4.20190015188,2.64683880685e-05,0.0018507718053,ENSG000000666970,ENSG000000666970,,,,True,
196,ENSG00000215414.3,102.99151916,0.862193565307,0.205178723535,4.20215873484,2.64381635092e-05,0.0018507718053,ENSG00000215414,ENSG00000215414,ENSG00000215414,,"proteasome (prosome, macropain) subunit, alpha type, 6 pseudogene 1",,PSMA6P1
197,ENSG00000145246.9,19.8384174688,-1.37935266199,0.32879165134,-4.19521802446,2.72609236043e-05,0.00188703126959,ENSG00000145246,ENSG00000145246,57205,57205.0,ATPase phospholipid transporting 10D (putative),,ATP10D
198,ENSG00000170456.10,20.8297336569,-1.59775172547,0.380747896226,-4.19635076466,2.71250049729e-05,0.00188703126959,ENSG000001704560,ENSG000001704560,,,,True,
199,ENSG00000148411.3,65.0224369277,-1.52042195288,0.362690811354,-4.19206085537,2.76431816852e-05,0.00189445187917,ENSG00000148411,ENSG00000148411,138151,138151.0,NACC family member 2,,NACC2
200,ENSG00000158467.12,24.7992481505,-1.1276124636,0.26891570871,-4.19318183013,2.75068784819e-05,0.00189445187917,ENSG000001584672,ENSG000001584672,,,,True,
201,ENSG00000134460.11,8.49980643754,2.10596519942,0.502905354781,4.18759748608,2.81922937983e-05,0.00192251904491,ENSG000001344601,ENSG000001344601,,,,True,
202,ENSG00000242113.2,4.7134593307,2.13728832906,0.510928445417,4.18314609068,2.87502508327e-05,0.00195090987793,ENSG00000242113,ENSG00000242113,ENSG00000242113,,"RNA, 7SL, cytoplasmic 124, pseudogene",,RN7SL124P
203,ENSG00000125733.13,337.374632652,1.21123243173,0.289707777397,4.18087647701,2.90387589386e-05,0.00196082796264,ENSG000001257333,ENSG000001257333,,,,True,
204,ENSG00000106144.15,43.0790558159,-1.34700943788,0.322314486581,-4.17917746165,2.92565328315e-05,0.00196589629148,ENSG000001061445,ENSG000001061445,,,,True,
205,ENSG00000058668.10,98.8383506792,-1.10594719965,0.265329406637,-4.16820439795,3.0700857462e-05,0.00205173974583,ENSG000000586680,ENSG000000586680,,,,True,
206,ENSG00000073756.7,2105.42916484,1.69616901849,0.407025255883,4.16723285342,3.08319511715e-05,0.00205173974583,ENSG00000073756,ENSG00000073756,5743,5743.0,prostaglandin-endoperoxide synthase 2,,PTGS2
207,ENSG00000108239.8,90.9883460183,1.24048589057,0.29797407563,4.16306649479,3.14001875831e-05,0.00207950761518,ENSG00000108239,ENSG00000108239,23232,23232.0,TBC1 domain family member 12,,TBC1D12
208,ENSG00000138604.5,19.8045762525,-1.49363462495,0.359296879499,-4.15710436182,3.22306778998e-05,0.00212429467976,ENSG00000138604,ENSG00000138604,26035,26035.0,glucuronic acid epimerase,,GLCE
209,ENSG00000259354.1,34.1119177612,1.72191053282,0.414361536689,4.15557521718,3.24470174336e-05,0.00212836983404,ENSG00000259354,ENSG00000259354,ENSG00000259354,,,,RP11-519G16.3
210,ENSG00000146232.10,253.80504274,1.13109650955,0.272414781861,4.15211135689,3.29421888314e-05,0.0021506097211,ENSG000001462320,ENSG000001462320,,,,True,
211,ENSG00000145414.4,28.3181100981,1.04446403314,0.251983215057,4.14497462817,3.39851337425e-05,0.00220823215709,ENSG00000145414,ENSG00000145414,92345,92345.0,nuclear assembly factor 1 ribonucleoprotein,,NAF1
212,ENSG00000080503.15,165.614362943,-1.61997452454,0.391469756397,-4.13818564031,3.50063086239e-05,0.00226390563988,ENSG000000805035,ENSG000000805035,,,,True,
213,ENSG00000214113.6,36.8014927153,1.37229100583,0.331744252652,4.13659315831,3.52500284208e-05,0.00226671060481,ENSG00000214113,ENSG00000214113,57128,57128.0,LYR motif containing 4,,LYRM4
214,ENSG00000229781.1,6.18071304256,1.86760858527,0.451576098096,4.13575606225,3.53787862093e-05,0.00226671060481,ENSG00000229781,ENSG00000229781,ENSG00000229781,,,,AC013444.1
215,ENSG00000138172.6,52.1994053649,-1.52902296944,0.370054858671,-4.13188189161,3.59805296712e-05,0.00229459164917,ENSG00000138172,ENSG00000138172,51063,51063.0,calcium homeostasis modulator 2,,CALHM2
216,ENSG00000108094.10,98.5872492868,-0.784718068181,0.190162296289,-4.12657021657,3.6821361275e-05,0.00233739286435,ENSG000001080940,ENSG000001080940,,,,True,
217,ENSG00000113302.4,13.1034017095,2.12852409549,0.516006580847,4.12499408825,3.7074427974e-05,0.00234266167588,ENSG00000113302,ENSG00000113302,3593,3593.0,interleukin 12B,,IL12B
218,ENSG00000152270.4,85.1995666307,-1.48044027296,0.359124933115,-4.12235446902,3.75019533944e-05,0.00235885574433,ENSG00000152270,ENSG00000152270,5140,5140.0,phosphodiesterase 3B,,PDE3B
219,ENSG00000153132.8,16.1496898967,2.16107710619,0.524411526386,4.12095653404,3.77302611677e-05,0.00236242885266,ENSG00000153132,ENSG00000153132,1047,1047.0,calmegin,,CLGN
220,ENSG00000163535.13,19.4954605027,-1.788806563,0.434733684991,-4.11471810159,3.87652872789e-05,0.00241625263469,ENSG000001635353,ENSG000001635353,,,,True,
221,ENSG00000114784.3,194.336038864,0.921442026241,0.224420998821,4.10586367177,4.02807004766e-05,0.00247214051078,ENSG00000114784,ENSG00000114784,10289,10289.0,eukaryotic translation initiation factor 1B,,EIF1B
222,ENSG00000115756.8,186.268651024,-0.873409172407,0.212668338359,-4.10690739933,4.00991892815e-05,0.00247214051078,ENSG00000115756,ENSG00000115756,3241,3241.0,hippocalcin like 1,,HPCAL1
223,ENSG00000168389.13,314.747392908,1.65062185349,0.40207136052,4.10529576481,4.03797905573e-05,0.00247214051078,ENSG000001683893,ENSG000001683893,,,,True,
224,ENSG00000196776.10,241.616928557,0.854520824487,0.208119618001,4.10591193994,4.02722891537e-05,0.00247214051078,ENSG000001967760,ENSG000001967760,,,,True,
225,ENSG00000119729.6,100.267688831,1.00009510561,0.243933379587,4.09986983867,4.13382568592e-05,0.00251962162936,ENSG00000119729,ENSG00000119729,23433,23433.0,ras homolog family member Q,,RHOQ
226,ENSG00000137801.9,2168.37544849,1.6851322393,0.411783969527,4.09227256038,4.27166139797e-05,0.00258436819336,ENSG00000137801,ENSG00000137801,7057,7057.0,thrombospondin 1,,THBS1
227,ENSG00000175727.9,116.871625817,-0.554827096749,0.13558984023,-4.09195184395,4.27757494073e-05,0.00258436819336,ENSG00000175727,ENSG00000175727,22877,22877.0,MLX interacting protein,,MLXIP
228,ENSG00000008853.12,16.6261721037,-1.35181028784,0.330886562491,-4.08541911665,4.39973255068e-05,0.00264656401248,ENSG000000088532,ENSG000000088532,,,,True,
229,ENSG00000099992.11,31.6698970172,1.10941820423,0.271637104489,4.08419242399,4.42303684507e-05,0.0026490144583,ENSG000000999921,ENSG000000999921,,,,True,
230,ENSG00000144827.4,16.9233227753,-1.81430006265,0.445084731567,-4.07630263177,4.57574590695e-05,0.00271684913225,ENSG00000144827,ENSG00000144827,55347,55347.0,abhydrolase domain containing 10,,ABHD10
231,ENSG00000156983.11,77.5538161737,-0.807764164833,0.198139933952,-4.07673581353,4.56723343937e-05,0.00271684913225,ENSG000001569831,ENSG000001569831,,,,True,
232,ENSG00000155827.7,70.5783132768,-0.951958763755,0.233783523763,-4.07196687102,4.66178109957e-05,0.00274558676457,ENSG00000155827,ENSG00000155827,56254,56254.0,ring finger protein 20,,RNF20
233,ENSG00000185477.4,39.7183012778,-1.79368327572,0.440507586512,-4.07185558351,4.66400945851e-05,0.00274558676457,ENSG00000185477,ENSG00000185477,285513,285513.0,GPRIN family member 3,,GPRIN3
234,ENSG00000124201.10,384.93674591,0.656787046152,0.161596069933,4.06437512016,4.81613161264e-05,0.00282307289209,ENSG000001242010,ENSG000001242010,,,,True,
235,ENSG00000004799.7,76.0457920175,-1.78605737859,0.440076033797,-4.05851998614,4.93847075202e-05,0.00288251841564,ENSG00000004799,ENSG00000004799,5166,5166.0,pyruvate dehydrogenase kinase 4,,PDK4
236,ENSG00000156735.6,24.4056916226,-1.11348145854,0.274826779194,-4.05157554808,5.08738937585e-05,0.0029569109136,ENSG00000156735,ENSG00000156735,9530,9530.0,BCL2 associated athanogene 4,,BAG4
237,ENSG00000137331.11,1628.90094524,1.39882340151,0.345675208909,4.04664079302,5.19578787915e-05,0.00299464343244,ENSG000001373311,ENSG000001373311,,,,True,
238,ENSG00000149177.8,687.784658469,1.19417003295,0.295089383533,4.04680784734,5.19208278374e-05,0.00299464343244,ENSG00000149177,ENSG00000149177,5795,5795.0,"protein tyrosine phosphatase, receptor type J",,PTPRJ
239,ENSG00000031081.6,176.663294022,0.935642731629,0.23194441967,4.03390921395,5.48565192364e-05,0.00314853563534,ENSG00000031081,ENSG00000031081,57514,57514.0,Rho GTPase activating protein 31,,ARHGAP31
240,ENSG00000130340.10,457.891435489,0.922330663074,0.228821604663,4.03078487468,5.55909067932e-05,0.00317744705841,ENSG000001303400,ENSG000001303400,,,,True,
241,ENSG00000178803.6,34.3760728442,1.68486227236,0.418208051759,4.02876574298,5.6070455201e-05,0.00319161372063,ENSG00000178803,ENSG00000178803,646023,646023.0,ADORA2A antisense RNA 1,,ADORA2A-AS1
242,ENSG00000107104.14,405.734913925,1.37288947565,0.340860374929,4.02771802365,5.63208325812e-05,0.00319267271114,ENSG000001071044,ENSG000001071044,,,,True,
